x1,x2,label
2.448431502487366,0.6644541115699654,1.0
1.449896062433369,4.226282280902973,0.0
0.9991493371972181,4.210195402435473,0.0
1.209101298411725,3.535665484309778,0.0
1.899824435583642,0.9463637430723285,1.0
1.4088390665711537,1.0311890946125284,1.0
1.0537437913949532,4.492868587249477,0.0
1.0649831496733715,4.102896859344259,0.0
2.8025097936785626,-0.13732885256882943,1.0
0.8023140038834188,4.38196181200038,0.0
0.5323772047314387,3.3133890933364265,0.0
2.1335207904155657,1.0137541780380748,1.0
2.441162797039712,1.3094157369198025,1.0
2.03562611231913,0.31361691106733813,1.0
2.5299779248957583,0.9414392806305323,1.0
0.1693211547675193,4.197417187341405,0.0
0.12313498323398875,5.279175025064285,0.0
2.006041259220162,0.5659245167568832,1.0
1.343237066941612,0.6510037182568398,1.0
2.316905851698755,0.8118904943268128,1.0
1.7233096151252982,4.201208195565489,0.0
0.9246606526497161,4.509086578417576,0.0
0.6591090317060133,4.122416744454821,0.0
1.729063230239368,0.7021869723441363,1.0
1.7365490086567634,0.699027752773538,1.0
0.3936951581548168,4.754200570925484,0.0
2.400176603700272,1.548586774720436,1.0
2.2683968868219284,1.2361176774530596,1.0
1.0399252875421308,1.9299100906175966,1.0
1.9872926710937175,1.4661093412392845,1.0
2.0467573145021576,1.0872395277154778,1.0
0.639103748217807,4.319702606585565,0.0
0.7214439876706683,4.084750176642797,0.0
1.7334583200164326,-0.21403791617427648,1.0
3.136885496073223,1.5659276346561328,1.0
1.8706766024616561,0.7779740711499736,1.0
1.009528689738079,4.455023276318281,0.0
1.5030758517186527,0.9237461995684241,1.0
1.0804075675849252,4.792106845690246,0.0
3.184921996778304,0.8765350841076155,1.0
1.9178454270746221,3.6299077968771667,0.0
1.6485853918307765,0.16445149603667986,1.0
1.0871276185096246,0.9920529583348511,1.0
1.5381461005406456,1.2384609190787503,1.0
0.2306412821936923,4.523483178080658,0.0
1.408488177976248,3.932704817245169,0.0
0.7586933026856764,5.228419191688061,0.0
1.9100490736214788,3.8151483875101846,0.0
1.9377410917866875,5.0440447231656025,0.0
1.5656598641263204,4.213824909542215,0.0
0.7746816050599052,4.915009862639604,0.0
0.3897083759894151,5.275597920273036,0.0
2.3172130333499807,0.9418747034602676,1.0
1.5772950211864893,0.7246727720882437,1.0
0.5285367979496572,4.497238576378021,0.0
0.7694605881666214,3.930059921728011,0.0
1.7092425975406824,1.6658521870608358,1.0
0.522620896354874,4.329760025346459,0.0
0.6289861486808124,4.228970057284554,0.0
1.5326408383594006,1.5032363047792874,1.0
2.126244103093268,0.7379994513653892,1.0
2.5103569754791737,1.056272767533588,1.0
0.569696937524268,3.4406460262825513,0.0
1.9888272326394,0.7487682202370727,1.0
2.6185854824861314,0.3576979057562252,1.0
0.9815200889069053,5.196722574401307,0.0
1.91004955875978,4.756809656586083,0.0
1.1328039293719456,3.8767394577975276,0.0
0.45199359601294875,3.5937783588589025,0.0
1.3408153596352634,4.368278782827096,0.0
1.2848690142105657,0.9292946570381027,1.0
0.8422683930708048,4.705015525346588,0.0
0.34102757930362826,4.788485681527396,0.0
2.5156969333232873,1.0570274864094475,1.0
0.5408715039555542,4.014362495066182,0.0
1.720396175444295,5.251731915463681,0.0
1.8555430068014402,1.0826916038616963,1.0
1.8275012696742063,0.9064032394504652,1.0
0.7208675097620585,3.7134712353871837,0.0
0.5913120413238369,4.573411923094299,0.0
2.4836828273842233,0.5721508632878634,1.0
0.7826066698425189,4.152635952160722,0.0
1.3567889411199918,4.364624835694804,0.0
1.1644828441243098,3.7540869321562926,0.0
1.263798322765337,1.2028533494915394,1.0
2.6492824176090286,1.0561349659003616,1.0
2.6050973193764344,1.2252955252992357,1.0
3.207225870274849,0.3676557485771632,1.0
1.2833097637195352,4.764890663231653,0.0
2.1111473905402987,3.5766044901490077,0.0
1.1742734348773176,3.7572565730831373,0.0
0.4408937677912238,4.831013190913958,0.0
1.125389165649523,4.966980275791905,0.0
1.039726124898305,4.504782009170741,0.0
1.5830443934737528,0.6926388133366626,1.0
1.7412237416120884,0.657150100707543,1.0
0.5198589658244157,4.862295471496316,0.0
0.3183163732907345,4.072995025041036,0.0
1.3124174570527127,4.507518245568945,0.0
1.8062512960867254,1.8624296868464296,1.0
1.4608378925408636,0.6442554827885931,1.0
0.6038926675222751,3.8905680581188826,0.0
2.3678832469464717,0.09663483213456303,1.0
1.4020040955652195,1.726728999747031,1.0
2.302138410107472,0.8396116904207536,1.0
1.1982016949192078,4.470624491135523,0.0
1.4513142873092897,4.228108723299541,0.0
0.8204938124828087,4.3318699985632625,0.0
1.996185498868593,0.5575745579395117,1.0
1.5914154189103553,4.904977251840595,0.0
1.6535626893459574,0.5528887710628365,1.0
1.7571105022076239,0.8713800118031637,1.0
1.154453277133696,4.657073911544364,0.0
2.631433303824438,1.4374729559563475,1.0
0.9621789643771677,4.517953262713599,0.0
-0.3002248293705443,4.63059662516857,0.0
2.254790694252943,-0.48863271827538823,1.0
1.6924688322010857,0.20598168224040914,1.0
1.1774408991352696,3.961382281978233,0.0
1.5551598477380955,0.12527811154913104,1.0
0.16117090506347276,4.535178455211277,0.0
0.34987239852153196,4.692532505364345,0.0
1.4815331952273267,0.6787536375657198,1.0
0.5456572360191438,5.258819803997907,0.0
2.375333284481674,0.08918563778251964,1.0
0.9421492758841794,5.160458688273073,0.0
1.8234695341098308,1.138404396824668,1.0
1.0596068262327596,4.621303045894443,0.0
2.315799959659257,0.6097696750314038,1.0
2.04310445923341,0.5286482053350925,1.0
2.195229820954497,0.8485884651164579,1.0
1.6854860232372213,1.6691709576413047,1.0
2.1041300052903056,1.1891404998145836,1.0
1.4771763055219216,1.2882627107929334,1.0
0.6400398546585195,4.1240107466781195,0.0
3.033223675558225,1.0927103212819,1.0
2.167842465978466,4.776027070943597,0.0
2.198439365879018,1.2020855771756622,1.0
1.048291864126934,5.030924080929878,0.0
1.5459704208181453,3.686374417271564,0.0
1.878270565806136,0.21018801322892744,1.0
0.6583470393570545,4.64200397492164,0.0
1.9007610369093169,0.05966175677294849,1.0
1.7566094869501967,0.7787027950699333,1.0
1.9999971928166416,1.4077500157958367,1.0
2.4010368969679714,1.2450382317659399,1.0
1.2645654868539655,4.199637949659393,0.0
1.4425497620177938,1.3198451481387103,1.0
1.742659685725724,5.038466712398533,0.0
1.783836783424519,1.1056886830686496,1.0
